time,temp,humidity,gas_raw,label
882487,25.0,51.0,558.6850336343182,0.0
883087,25.0,51.0,555.9229388842413,0.0
883687,25.0,51.0,550.6573711209633,0.0
884287,25.0,51.0,555.2026371147228,0.0
884911,25.0,51.0,550.9931116592021,0.0
885511,25.0,51.0,554.5928752542384,0.0
886111,25.0,51.0,554.5904581286761,0.0
886711,25.0,51.0,552.0156812604249,0.0
887335,25.0,51.0,551.1536924802302,0.0
887935,25.0,51.0,554.3197805750764,0.0
888535,25.0,51.0,553.0460353416997,0.0
889135,25.0,51.0,553.1559932466283,0.0
889759,25.0,51.0,555.3241457846455,0.0
890359,25.0,51.0,555.4180369572053,0.0
890959,25.0,51.0,554.8062905122674,0.0
891559,25.0,51.0,550.7708490060725,0.0
892183,25.0,51.0,553.4290335183823,0.0
892783,25.0,51.0,551.4992509995868,0.0
893383,25.0,51.0,552.9270660255005,0.0
893983,25.0,51.0,553.8749132713173,0.0
894607,25.0,51.0,554.7708200289846,0.0
895207,25.0,51.0,554.3155639660923,0.0
895807,25.0,51.0,551.625697476107,0.0
896407,25.0,51.0,559.0066269907894,0.0
897031,25.0,51.0,554.1530007680826,0.0
897631,25.0,51.0,552.8057649393123,0.0
898231,25.0,51.0,550.3367457277316,0.0
898831,25.0,51.0,548.948357308987,0.0
899455,25.0,51.0,554.9903837622261,0.0
900055,25.0,51.0,553.3096944379172,0.0
900655,25.0,51.0,555.3797312866416,0.0
901255,25.0,51.0,551.8809291409978,0.0
901879,25.0,51.0,552.9778780233199,0.0
902479,25.0,51.0,553.1635839057977,0.0
903079,25.0,51.0,555.9017907540883,0.0
903679,25.0,51.0,553.4590632257291,0.0
904303,24.9,51.0,553.1478035756703,0.0
904903,24.9,51.0,549.6476212108728,0.0
905503,24.9,51.0,547.7414675298012,0.0
906103,24.9,51.0,548.6749984030681,0.0
906727,24.9,51.0,550.8780221669944,0.0
907327,24.9,51.0,549.5624285733269,0.0
907927,24.9,51.0,546.8836986367589,0.0
908527,24.9,51.0,549.4573108256847,0.0
909151,24.9,51.0,552.8614178958601,0.0
909751,24.9,51.0,551.9439911572618,0.0
910351,24.9,51.0,550.2047183966912,0.0
910951,24.9,51.0,548.5734462950694,0.0
911575,24.9,51.0,548.1538239370742,0.0
912175,24.9,51.0,548.6670209420244,0.0
912775,24.9,51.0,547.0982302975701,0.0
913375,24.9,51.0,548.7512816529136,0.0
913999,25.0,51.0,544.9989220142212,0.0
914599,25.0,51.0,546.7745460581801,0.0
915199,25.0,51.0,547.8373826959636,0.0
915799,25.0,51.0,547.8309595677481,0.0
916423,24.9,51.0,549.943127225453,0.0
917023,24.9,51.0,550.3016619579679,0.0
917623,24.9,51.0,553.0959897372588,0.0
918223,24.9,51.0,550.3259999824635,0.0
918847,24.9,51.0,547.6706825280751,0.0
919447,24.9,51.0,547.9351547598185,0.0
920047,24.9,51.0,546.4453081441333,0.0
920647,24.9,51.0,544.1587114132434,0.0
921271,25.0,51.0,548.9279179811214,0.0
921871,25.0,51.0,547.6518030913577,0.0
922471,25.0,51.0,549.6576299383039,0.0
923071,25.0,51.0,547.9989795786203,0.0
923695,24.9,51.0,549.1724419261891,0.0
924295,24.9,51.0,549.1390714408035,0.0
924895,24.9,51.0,545.1673242770822,0.0
925495,24.9,51.0,547.5613767041573,0.0
926119,25.0,51.0,546.0671095225756,0.0
926719,25.0,51.0,547.6983508258162,0.0
927319,25.0,51.0,545.6290627596592,0.0
927919,25.0,51.0,545.9950252195256,0.0
928543,25.0,51.0,545.4101601800082,0.0
929143,25.0,51.0,546.1355059908578,0.0
929743,25.0,51.0,541.7728965062897,0.0
930343,25.0,51.0,543.9774464367405,0.0
930967,25.0,51.0,540.8731230832667,0.0
931567,25.0,51.0,545.7592006478908,0.0
932167,25.0,51.0,542.8567195915177,0.0
932767,25.0,51.0,550.189629997839,0.0
933391,25.0,51.0,543.7341049801562,0.0
933991,25.0,51.0,544.5371041806632,0.0
934591,25.0,51.0,547.2069842880986,0.0
935191,25.0,51.0,541.0628989153279,0.0
935815,25.0,51.0,543.520186456563,0.0
936415,25.0,51.0,544.3586457085761,0.0
937015,25.0,51.0,548.2125286698625,0.0
937615,25.0,51.0,547.8827885339518,0.0
938239,25.0,51.0,543.2088611149356,0.0
938839,25.0,51.0,544.9218282655676,0.0
939439,25.0,51.0,544.4284095279497,0.0
940039,25.0,51.0,546.301775896805,0.0
940663,25.0,51.0,546.510460342065,0.0
941263,25.0,51.0,544.5982808252536,0.0
941863,25.0,51.0,546.4038114834203,0.0
942463,25.0,51.0,545.3604466295337,0.0
943087,25.0,51.0,544.7620136988188,0.0
943687,25.0,51.0,547.3218805447627,0.0
944287,25.0,51.0,546.4205468351878,0.0
944887,25.0,51.0,545.85897913287,0.0
945511,25.0,51.0,544.2498805830093,0.0
946111,25.0,51.0,546.4236733349596,0.0
946711,25.0,51.0,543.8570742087379,0.0
947311,25.0,51.0,544.0187170689454,0.0
947935,25.0,51.0,544.1815587337609,0.0
948535,25.0,51.0,547.6791444145356,0.0
949135,25.0,51.0,544.6731220639008,0.0
949735,25.0,51.0,544.4399088557968,0.0
950359,25.0,51.0,544.8119501295599,0.0
950959,25.0,51.0,545.5220390911669,0.0
951559,25.0,51.0,546.1904003608968,0.0
952159,25.0,51.0,547.8335384800951,0.0
952783,25.0,51.0,550.128062491757,0.0
953383,25.0,51.0,550.4197742484723,0.0
953983,25.0,51.0,548.5294779082452,0.0
954583,25.0,51.0,547.0343510957878,0.0
955207,25.0,51.0,550.8019181480147,0.0
955807,25.0,51.0,545.9182525496701,0.0
956407,25.0,51.0,544.7831562895166,0.0
957007,25.0,51.0,545.2552102214057,0.0
957631,25.0,51.0,546.1463210012379,0.0
958231,25.0,51.0,546.4263923368616,0.0
958831,25.0,51.0,547.1597318591208,0.0
959431,25.0,51.0,547.7923469483416,0.0
960055,25.0,51.0,544.8840092484442,0.0
960655,25.0,51.0,546.1034306264067,0.0
961255,25.0,51.0,548.4736981657305,0.0
961855,25.0,51.0,548.3785230311466,0.0
962479,25.0,51.0,544.4931519521876,0.0
963079,25.0,51.0,547.1633130957431,0.0
963679,25.0,51.0,547.016793446466,0.0
964279,25.0,51.0,545.5129057962447,0.0
964903,25.0,51.0,544.2011924590148,0.0
965503,25.0,51.0,545.6441632305182,0.0
966103,25.0,51.0,545.9222549395198,0.0
966703,25.0,51.0,546.544950859218,0.0
967327,25.0,51.0,544.5076279659012,0.0
967927,25.0,51.0,546.1773570858661,0.0
968527,25.0,51.0,542.6531354652451,0.0
969127,25.0,51.0,541.8698510972458,0.0
969751,25.0,51.0,547.0671581209365,0.0
970351,25.0,51.0,546.6541940908235,0.0
970951,25.0,51.0,539.6823267684521,0.0
971551,25.0,51.0,549.8810089694447,0.0
972175,25.0,51.0,542.9266887161937,0.0
972775,25.0,51.0,546.622253512208,0.0
973375,25.0,51.0,546.5555778474699,0.0
973975,25.0,51.0,547.6942611991578,0.0
974599,25.0,51.0,545.4020383232406,0.0
975199,25.0,51.0,546.8246703767966,0.0
975799,25.0,51.0,545.1161635346148,0.0
976399,25.0,51.0,546.8273799659777,0.0
977023,25.0,51.0,543.832813839409,0.0
977623,25.0,51.0,544.560045854063,0.0
978223,25.0,51.0,544.4613205935423,0.0
978823,25.0,51.0,543.4923702439893,0.0
979447,25.0,51.0,548.1655899960064,0.0
980047,25.0,51.0,547.0190510353533,0.0
980647,25.0,51.0,545.5169377227493,0.0
981247,25.0,51.0,547.9982100332616,0.0
981871,25.0,51.0,544.2547422490823,0.0
982471,25.0,51.0,549.5150325983552,0.0
983071,25.0,51.0,545.3632401205455,0.0
983671,25.0,51.0,546.1011089606234,0.0
984295,25.0,51.0,544.711833910925,0.0
984895,25.0,51.0,547.5432217739188,0.0
985495,25.0,51.0,540.04694993848,0.0
986095,25.0,51.0,544.7745382185878,0.0
986719,25.0,51.0,540.854945604894,0.0
987319,25.0,51.0,544.8388200390402,0.0
987919,25.0,51.0,543.3321350431694,0.0
988519,25.0,51.0,544.9961918589876,0.0
989143,25.0,51.0,545.8293332266322,0.0
989743,25.0,51.0,545.0978049662161,0.0
990343,25.0,51.0,545.7188954892694,0.0
990943,25.0,51.0,545.8043673746772,0.0
991567,25.0,51.0,544.2850220654238,0.0
992167,25.0,51.0,544.135252842418,0.0
992767,25.0,51.0,546.698911765727,0.0
993367,25.0,51.0,543.0802458758399,0.0
993991,25.0,51.0,543.3410264354277,0.0
994591,25.0,51.0,538.7011692162366,0.0
995191,25.0,51.0,540.9106932692633,0.0
995791,25.0,51.0,541.7904874593569,0.0
996415,25.0,51.0,539.8767409414668,0.0
997015,25.0,51.0,538.7674797203777,0.0
997615,25.0,51.0,538.9699874472911,0.0
998215,25.0,51.0,540.5265360736763,0.0
998839,25.0,51.0,539.8042560122452,0.0
999439,25.0,51.0,542.1885095675875,0.0
1000039,25.0,51.0,535.4439540787635,0.0
1000639,25.0,51.0,541.1257932937744,0.0
1001263,25.0,51.0,539.6285719001527,0.0
1001863,25.0,51.0,538.1580391470106,0.0
1002463,25.0,51.0,541.8334426920873,0.0
1003063,25.0,51.0,537.3278948786547,0.0
1003687,25.0,51.0,536.3554351272763,0.0
1004287,25.0,51.0,541.60742731855,0.0
1004887,25.0,51.0,542.649221865846,0.0
1005487,25.0,51.0,537.8682050966811,0.0
1006111,25.0,51.0,539.6343851786172,0.0
1006711,25.0,51.0,540.4331686910057,0.0
1007311,25.0,51.0,536.9687980127542,0.0
1007911,25.0,51.0,540.8823109171893,0.0
1008535,25.0,51.0,540.8008174448192,0.0
1009135,25.0,51.0,539.3736517519845,0.0
1009735,25.0,51.0,542.897370670169,0.0
1010335,25.0,51.0,536.734349145966,0.0
1010959,25.0,51.0,536.4849089404321,0.0
1011559,25.0,51.0,540.5774299533853,0.0
1012159,25.0,51.0,539.7751703001543,0.0
1012759,25.0,51.0,537.976296201323,0.0
1013383,25.0,51.0,534.5163417050186,0.0
1013983,25.0,51.0,540.551446829535,0.0
1014583,25.0,51.0,539.3814807062483,0.0
1015183,25.0,51.0,539.1403166367119,0.0
1015807,25.0,51.0,541.9920980230212,0.0
1016407,25.0,51.0,540.9872589869835,0.0
1017007,25.0,51.0,538.369364424913,0.0
1017607,25.0,51.0,533.92062606999,0.0
1018231,25.0,51.0,534.8658971083971,0.0
1018831,25.0,51.0,536.5425030100911,0.0
1019431,25.0,51.0,540.4697122180453,0.0
1020031,25.0,51.0,538.3706009489158,0.0
1020655,25.0,51.0,534.401909277687,0.0
1021255,25.0,51.0,541.0068155701362,0.0
1021855,25.0,51.0,537.1749859457015,0.0
1022455,25.0,51.0,541.5859982821734,0.0
1023079,24.9,51.0,541.9613343195542,0.0
1023679,24.9,51.0,536.93805953593,0.0
1024279,24.9,51.0,540.5402186331341,0.0
1024879,24.9,51.0,536.8965595506636,0.0
1025503,24.9,51.0,539.3800243065657,0.0
1026103,24.9,51.0,536.0255508190868,0.0
1026703,24.9,51.0,538.9208348051405,0.0
1027303,24.9,51.0,535.1587083620601,0.0
1027927,24.9,51.0,535.4285099833079,0.0
1028527,24.9,51.0,540.6855250671478,0.0
1029127,24.9,51.0,532.0088296411432,0.0
1029727,24.9,51.0,538.8079449100329,0.0
1030351,24.9,51.0,538.750973598673,0.0
1030951,24.9,51.0,541.6411606571711,0.0
1031551,24.9,51.0,537.2858279006529,0.0
1032151,24.9,51.0,539.643920359977,0.0
1032775,24.9,51.0,541.0117497911984,0.0
1033375,24.9,51.0,540.9696076775141,0.0
1033975,24.9,51.0,534.8445732459774,0.0
1034575,24.9,51.0,537.902470827931,0.0
1035199,24.9,51.0,541.4485162991722,0.0
1035799,24.9,51.0,537.9204703302875,0.0
1036399,24.9,51.0,543.4999200295101,0.0
1150330,25.1,51.0,579.0,1.0
1150930,25.1,51.0,575.0,1.0
1151554,25.0,51.0,573.0,1.0
1152154,25.0,51.0,570.0,1.0
1152754,25.0,51.0,565.0,1.0
1153354,25.0,51.0,558.0,1.0
1153978,25.0,51.0,555.0,1.0
1154578,25.0,51.0,552.0,1.0
1155178,25.0,51.0,545.0,1.0
1155778,25.0,51.0,544.0,1.0
1156403,25.1,51.0,541.0,1.0
1157003,25.1,51.0,541.0,1.0
1157603,25.1,51.0,541.0,1.0
1158203,25.1,51.0,538.0,1.0
1158828,25.1,51.0,538.0,1.0
1159428,25.1,51.0,535.0,1.0
1160028,25.1,51.0,534.0,1.0
1160628,25.1,51.0,533.0,1.0
1161253,25.1,51.0,647.0,1.0
1161853,25.1,51.0,939.0,1.0
1162453,25.1,51.0,1290.0,1.0
1163053,25.1,51.0,1962.0,1.0
1163678,25.1,51.0,2428.0,1.0
1164278,25.1,51.0,2751.0,1.0
1164878,25.1,51.0,2992.0,1.0
1165478,25.1,51.0,3229.0,1.0
1166103,25.1,51.0,3510.0,1.0
1166703,25.1,51.0,3854.0,1.0
1167303,25.1,51.0,4095.0,1.0
1167903,25.1,51.0,4095.0,1.0
1168528,25.1,51.0,4095.0,1.0
1169128,25.1,51.0,4095.0,1.0
1169728,25.1,51.0,4095.0,1.0
1170328,25.1,51.0,4095.0,1.0
1170953,25.1,51.0,4095.0,1.0
1171553,25.1,51.0,4095.0,1.0
1172153,25.1,51.0,4095.0,1.0
1172753,25.1,51.0,4095.0,1.0
1173378,25.1,51.0,4095.0,1.0
1173978,25.1,51.0,4095.0,1.0
1174578,25.1,51.0,4095.0,1.0
1175178,25.1,51.0,4095.0,1.0
1175803,25.1,51.0,4095.0,1.0
1176403,25.1,51.0,4095.0,1.0
1177003,25.1,51.0,4095.0,1.0
1177603,25.1,51.0,4095.0,1.0
1178228,25.1,51.0,4095.0,1.0
1178828,25.1,51.0,4095.0,1.0
1179428,25.1,51.0,4095.0,1.0
1180028,25.1,51.0,4095.0,1.0
1180653,25.1,51.0,4095.0,1.0
1181253,25.1,51.0,4095.0,1.0
1181853,25.1,51.0,4095.0,1.0
1182453,25.1,51.0,4095.0,1.0
1183078,25.1,51.0,4095.0,1.0
1183678,25.1,51.0,4095.0,1.0
1184278,25.1,51.0,4095.0,1.0
1184878,25.1,51.0,4095.0,1.0
1185503,25.1,51.0,4095.0,1.0
1186103,25.1,51.0,4095.0,1.0
1186703,25.1,51.0,4095.0,1.0
1187303,25.1,51.0,4095.0,1.0
1187928,25.1,51.0,4095.0,1.0
1188528,25.1,51.0,4095.0,1.0
1189128,25.1,51.0,4095.0,1.0
1189728,25.1,51.0,4090.0,1.0
1190353,25.1,51.0,3943.0,1.0
1190953,25.1,51.0,3821.0,1.0
1191553,25.1,51.0,3882.0,1.0
1192153,25.1,51.0,4008.0,1.0
1192778,25.1,51.0,4095.0,1.0
1193378,25.1,51.0,4095.0,1.0
1193978,25.1,51.0,4095.0,1.0
1194578,25.1,51.0,4095.0,1.0
1195203,25.1,51.0,4095.0,1.0
1195803,25.1,51.0,4095.0,1.0
1196403,25.1,51.0,4095.0,1.0
1197003,25.1,51.0,4095.0,1.0
1197628,25.1,51.0,4095.0,1.0
1198228,25.1,51.0,4095.0,1.0
1198828,25.1,51.0,4095.0,1.0
1199428,25.1,51.0,4095.0,1.0
1200053,25.1,51.0,4095.0,1.0
1200653,25.1,51.0,4095.0,1.0
1201253,25.1,51.0,4095.0,1.0
1201853,25.1,51.0,4095.0,1.0
1202478,25.1,51.0,4095.0,1.0
1203078,25.1,51.0,4095.0,1.0
1203678,25.1,51.0,4095.0,1.0
1204278,25.1,51.0,4095.0,1.0
1204903,25.1,51.0,4095.0,1.0
1205503,25.1,51.0,4095.0,1.0
1206103,25.1,51.0,4095.0,1.0
1206703,25.1,51.0,4095.0,1.0
1207328,25.1,51.0,4095.0,1.0
1207928,25.1,51.0,4095.0,1.0
1208528,25.1,51.0,4095.0,1.0
1209128,25.1,51.0,4095.0,1.0
1209753,25.1,51.0,4095.0,1.0
1210353,25.1,51.0,4095.0,1.0
1210953,25.1,51.0,4095.0,1.0
1211553,25.1,51.0,4095.0,1.0
1212178,25.1,51.0,4095.0,1.0
1212778,25.1,51.0,4095.0,1.0
1213378,25.1,51.0,4095.0,1.0
1213978,25.1,51.0,4095.0,1.0
1214603,25.1,51.0,4095.0,1.0
1215203,25.1,51.0,4095.0,1.0
1215803,25.1,51.0,4095.0,1.0
1216403,25.1,51.0,4095.0,1.0
1217028,25.1,51.0,4095.0,1.0
1217628,25.1,51.0,4095.0,1.0
1218228,25.1,51.0,4095.0,1.0
1218828,25.1,51.0,4095.0,1.0
1219453,25.1,51.0,4095.0,1.0
1220053,25.1,51.0,4095.0,1.0
1220653,25.1,51.0,4094.0,1.0
1221253,25.1,51.0,4094.0,1.0
1221878,25.1,51.0,4093.0,1.0
1222478,25.1,51.0,4092.0,1.0
1223078,25.1,51.0,4091.0,1.0
1223678,25.1,51.0,4086.0,1.0
1224303,25.1,51.0,4080.0,1.0
1224903,25.1,51.0,4071.0,1.0
1225503,25.1,51.0,4066.0,1.0
1226103,25.1,51.0,4059.0,1.0
1226728,25.1,51.0,4051.0,1.0
1227328,25.1,51.0,4054.0,1.0
1227928,25.1,51.0,4058.0,1.0
1228528,25.1,51.0,4057.0,1.0
1229153,25.1,51.0,4060.0,1.0
1229753,25.1,51.0,4058.0,1.0
1230353,25.1,51.0,4047.0,1.0
1230953,25.1,51.0,4039.0,1.0
1231578,25.1,51.0,4030.0,1.0
1232178,25.1,51.0,4022.0,1.0
1232778,25.1,51.0,4012.0,1.0
1233378,25.1,51.0,4004.0,1.0
1234003,25.1,51.0,4001.0,1.0
1234603,25.1,51.0,3991.0,1.0
1235203,25.1,51.0,3981.0,1.0
1235803,25.1,51.0,3975.0,1.0
1236428,25.1,51.0,3957.0,1.0
1237028,25.1,51.0,3951.0,1.0
1237628,25.1,51.0,3941.0,1.0
1238228,25.1,51.0,3934.0,1.0
1238853,25.1,51.0,3929.0,1.0
1239453,25.1,51.0,3929.0,1.0
1240053,25.1,51.0,3925.0,1.0
1240653,25.1,51.0,3927.0,1.0
1241278,25.1,51.0,3915.0,1.0
1241878,25.1,51.0,3921.0,1.0
1242478,25.1,51.0,3914.0,1.0
1243078,25.1,51.0,3903.0,1.0
1243703,25.1,51.0,3899.0,1.0
1244303,25.1,51.0,3893.0,1.0
1244903,25.1,51.0,3892.0,1.0
1245503,25.1,51.0,3887.0,1.0
1246109,25.1,51.0,3882.0,1.0
1246715,25.1,51.0,3870.0,1.0
1247321,25.1,51.0,3869.0,1.0
1247927,25.1,51.0,3865.0,1.0
1248533,25.1,51.0,3861.0,1.0
1249140,25.1,51.0,3863.0,1.0
1249746,25.1,51.0,3851.0,1.0
1250352,25.1,51.0,3837.0,1.0
1250958,25.1,51.0,3831.0,1.0
1251564,25.1,51.0,3830.0,1.0
1252171,25.1,51.0,3820.0,1.0
1252777,25.1,51.0,3829.0,1.0
1253383,25.1,51.0,3837.0,1.0
1253989,25.1,51.0,3831.0,1.0
1254595,25.1,51.0,3833.0,1.0
1255202,25.1,51.0,3835.0,1.0
1255808,25.1,51.0,3827.0,1.0
1256414,25.1,51.0,3837.0,1.0
1257020,25.1,51.0,3845.0,1.0
1257626,25.1,51.0,3837.0,1.0
1258233,25.1,51.0,3842.0,1.0
1258839,25.1,51.0,3843.0,1.0
1259445,25.1,51.0,3849.0,1.0
1260051,25.1,51.0,3845.0,1.0
1260657,25.1,51.0,3844.0,1.0
1261264,25.1,51.0,3853.0,1.0
1261870,25.1,51.0,3856.0,1.0
1262476,25.1,51.0,3863.0,1.0
1263082,25.1,51.0,3873.0,1.0
1263688,25.1,51.0,3877.0,1.0
1264295,25.1,51.0,3872.0,1.0
1264901,25.1,51.0,3876.0,1.0
1265507,25.1,51.0,3872.0,1.0
1266113,25.1,51.0,3878.0,1.0
1266719,25.1,51.0,3879.0,1.0
1267326,25.1,51.0,3888.0,1.0
1267932,25.1,51.0,3887.0,1.0
1268538,25.1,51.0,3878.0,1.0
1269144,25.1,51.0,3873.0,1.0
1269750,25.1,51.0,3875.0,1.0
1270357,25.1,51.0,3876.0,1.0
1270963,25.1,51.0,3868.0,1.0
1271569,25.1,51.0,3859.0,1.0
1272175,25.1,51.0,3849.0,1.0
1272781,25.1,51.0,3845.0,1.0
1273388,25.0,51.0,3855.0,1.0
1273994,25.1,51.0,3845.0,1.0
1274600,25.1,51.0,3847.0,1.0
1275206,25.1,51.0,3838.0,1.0
1275812,25.1,51.0,3824.0,1.0
1276419,25.1,51.0,3812.0,1.0
1277025,25.1,51.0,3799.0,1.0
1277631,25.1,51.0,3798.0,1.0
1278237,25.0,51.0,3795.0,1.0
1278843,25.1,51.0,3793.0,1.0
1279450,25.1,51.0,3803.0,1.0
1280056,25.1,51.0,3810.0,1.0
1280662,25.1,51.0,3800.0,1.0
1281268,25.1,51.0,3795.0,1.0
1281874,25.1,51.0,3791.0,1.0
1282481,25.1,51.0,3777.0,1.0
1283087,25.1,51.0,3770.0,1.0
1283693,25.1,51.0,3766.0,1.0
1284299,25.1,51.0,3757.0,1.0
1284905,25.1,51.0,3767.0,1.0
1285512,25.0,51.0,3764.0,1.0
1286118,25.1,51.0,3751.0,1.0
1286724,25.1,51.0,3753.0,1.0
1287330,25.1,51.0,3750.0,1.0
1287936,25.1,51.0,3747.0,1.0
1288543,25.1,51.0,3736.0,1.0
1289149,25.1,51.0,3738.0,1.0
1289755,25.1,51.0,3747.0,1.0
1290361,25.1,51.0,3742.0,1.0
1290967,25.1,51.0,3749.0,1.0
1291574,25.1,51.0,3742.0,1.0
1292180,25.1,51.0,3736.0,1.0
1292786,25.1,51.0,3745.0,1.0
1293392,25.1,51.0,3737.0,1.0
1293998,25.1,51.0,3746.0,1.0
1294604,25.0,51.0,3737.0,1.0
1295211,25.0,51.0,3738.0,1.0
1295817,25.1,51.0,3728.0,1.0
1296423,25.1,51.0,3722.0,1.0
1297029,25.1,51.0,3727.0,1.0
1297635,25.1,51.0,3737.0,1.0
1298242,25.1,51.0,3730.0,1.0
1298848,25.1,51.0,3738.0,1.0
1299454,25.1,51.0,3728.0,1.0
1300060,25.1,51.0,3725.0,1.0
1300666,25.1,51.0,3725.0,1.0
1301273,25.1,51.0,3735.0,1.0
1301879,25.1,51.0,3743.0,1.0
1302485,25.1,51.0,3734.0,1.0
1303091,25.0,51.0,4095.0,1.0
1303697,25.0,51.0,4095.0,1.0
1304304,25.0,51.0,4095.0,1.0
1304910,25.1,51.0,4083.0,1.0
1305516,25.1,51.0,4085.0,1.0
1306122,25.1,51.0,4086.0,1.0
1306728,25.1,51.0,4092.0,1.0
1307335,25.1,51.0,4095.0,1.0
1307941,25.1,51.0,4085.0,1.0
1308547,25.1,51.0,4085.0,1.0
1309153,25.1,51.0,4074.0,1.0
1309759,25.1,51.0,4062.0,1.0
1310366,25.1,51.0,4058.0,1.0
1310972,25.1,51.0,4059.0,1.0
1311578,25.1,51.0,4046.0,1.0
1312184,25.1,51.0,4056.0,1.0
1312790,25.1,51.0,4048.0,1.0
1313397,25.1,51.0,4047.0,1.0
1314003,25.1,51.0,4055.0,1.0
1314609,25.1,51.0,4055.0,1.0
1315215,25.1,51.0,4048.0,1.0
1315821,25.1,51.0,4051.0,1.0
1316428,25.1,51.0,4038.0,1.0
1317034,25.1,51.0,4037.0,1.0
1317640,25.1,51.0,4041.0,1.0
1318246,25.1,51.0,4034.0,1.0
1318852,25.1,51.0,4025.0,1.0
1319459,25.1,51.0,4030.0,1.0
1320065,25.1,51.0,4036.0,1.0
1320671,25.1,51.0,4022.0,1.0
1321277,25.1,51.0,4018.0,1.0
1321883,25.1,51.0,4018.0,1.0
1322490,25.1,51.0,4013.0,1.0
1323096,25.1,51.0,4001.0,1.0
1323702,25.1,51.0,3993.0,1.0
1324308,25.0,51.0,3985.0,1.0
1324914,25.1,51.0,3977.0,1.0
1325521,25.1,51.0,3978.0,1.0
1326127,25.1,51.0,3986.0,1.0
1326733,25.1,51.0,3992.0,1.0
1327339,25.1,51.0,3989.0,1.0
1327945,25.1,51.0,3998.0,1.0
1328552,25.1,51.0,3998.0,1.0
1329158,25.1,51.0,3987.0,1.0
1329764,25.1,51.0,3973.0,1.0
1330370,25.1,51.0,3979.0,1.0
1330976,25.1,51.0,3973.0,1.0
1331583,25.1,51.0,3962.0,1.0
1332189,25.1,51.0,3965.0,1.0
1332795,25.0,51.0,3966.0,1.0
1333401,25.1,51.0,3972.0,1.0
1334007,25.1,51.0,3978.0,1.0
1334614,25.1,51.0,3966.0,1.0
1335220,25.1,51.0,3975.0,1.0
1335826,25.1,51.0,3964.0,1.0
1336432,25.0,51.0,3966.0,1.0
1337038,25.1,51.0,3962.0,1.0
1337645,25.1,51.0,3948.0,1.0
1338251,25.0,51.0,3956.0,1.0
1338857,25.1,51.0,3957.0,1.0
1339463,25.1,51.0,3956.0,1.0
1340069,25.1,51.0,3945.0,1.0
1340676,25.1,51.0,3947.0,1.0
1341282,25.1,51.0,3957.0,1.0
1341888,25.1,51.0,3954.0,1.0
1342494,25.1,51.0,3944.0,1.0
1343100,25.0,51.0,3954.0,1.0
1343706,25.1,51.0,3953.0,1.0
1344313,25.1,51.0,3955.0,1.0
1344919,25.1,51.0,3959.0,1.0
1345525,25.1,51.0,3968.0,1.0
1346131,25.1,51.0,3968.0,1.0
1346737,25.1,51.0,3971.0,1.0
1347344,25.1,51.0,3975.0,1.0
1347950,25.1,51.0,3975.0,1.0
1348556,25.1,51.0,3971.0,1.0
1349162,25.1,51.0,3965.0,1.0
1349768,25.1,51.0,3959.0,1.0
1350375,25.1,51.0,3953.0,1.0
1350981,25.1,51.0,3946.0,1.0
1351587,25.1,51.0,3943.0,1.0
1352193,25.1,51.0,3938.0,1.0
1352799,25.1,51.0,3944.0,1.0
1353406,25.1,51.0,3930.0,1.0
1354012,25.1,51.0,3923.0,1.0
1354618,25.1,51.0,3914.0,1.0
1355224,25.1,51.0,3906.0,1.0
1355830,25.1,51.0,3892.0,1.0
1356437,25.1,51.0,4095.0,1.0
1357043,25.1,51.0,4095.0,1.0
1357649,25.1,51.0,4092.0,1.0
1358255,25.1,51.0,4095.0,1.0
1358861,25.1,51.0,4090.0,1.0
1359468,25.0,51.0,4078.0,1.0
1360074,25.1,51.0,4068.0,1.0
1360680,25.1,51.0,4075.0,1.0
1361286,25.1,51.0,4075.0,1.0
1361892,25.1,51.0,4062.0,1.0
1362499,25.1,51.0,4055.0,1.0
1363105,25.1,51.0,4064.0,1.0
1363711,25.1,51.0,4056.0,1.0
1364317,25.1,51.0,4052.0,1.0
1364923,25.1,51.0,4060.0,1.0
1365530,25.1,51.0,4065.0,1.0
1366136,25.1,51.0,4056.0,1.0
1366742,25.1,51.0,4052.0,1.0
1367348,25.1,51.0,4060.0,1.0
1367954,25.0,51.0,4050.0,1.0
1368561,25.1,51.0,4049.0,1.0
1369167,25.1,51.0,4036.0,1.0
1369773,25.1,51.0,4030.0,1.0
1370379,25.1,51.0,4039.0,1.0
1370985,25.0,51.0,4049.0,1.0
1371592,25.1,51.0,4036.0,1.0
1372198,25.1,51.0,4038.0,1.0
1372804,25.1,51.0,4032.0,1.0
1373410,25.1,51.0,4037.0,1.0
1374016,25.1,51.0,4047.0,1.0
1374623,25.1,51.0,4051.0,1.0
1375229,25.1,51.0,4053.0,1.0
1375835,25.1,51.0,4058.0,1.0
1376441,25.1,51.0,4066.0,1.0
1377047,25.1,51.0,4057.0,1.0
1377654,25.1,51.0,4056.0,1.0
1378260,25.1,51.0,4058.0,1.0
1378866,25.1,51.0,4062.0,1.0
1379472,25.1,51.0,4066.0,1.0
1380078,25.1,51.0,4063.0,1.0
1380685,25.1,51.0,4072.0,1.0
1381291,25.1,51.0,4070.0,1.0
1381897,25.1,51.0,4060.0,1.0
1382503,25.1,51.0,4058.0,1.0
1383109,25.1,51.0,4066.0,1.0
1383716,25.1,51.0,4058.0,1.0
